x,y,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On
-87.555936526,41.750053991,6768840,HR180688,02/20/2009 07:05:00 PM,028XX E 80TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0422,004,7,46,18,1196382,1852469,2009,02/28/2018 03:56:25 PM
-87.60336424,41.729376643,10761937,HZ526121,11/23/2016 12:40:00 AM,008XX E 91ST ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,APARTMENT,true,true,0633,006,8,44,08A,1183504,1844821,2016,02/10/2018 03:50:01 PM
-87.606401292,41.802111489,9798030,HX447326,09/28/2014 06:00:00 PM,051XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0233,002,4,40,06,1182451,1871318,2014,02/04/2016 06:33:39 AM
-87.615634408,41.82266104,6400603,HP484258,07/30/2008 05:38:21 PM,004XX E OAKWOOD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0213,002,3,38,14,1179871,1878785,2008,02/28/2018 03:56:25 PM
-87.76211074,41.889992789,5420727,HN252903,02/25/2007 09:00:00 AM,054XX W RACE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1523,015,37,25,26,1139783,1903021,2007,02/10/2018 03:50:01 PM
-87.722556723,41.899956643,8932472,HV604374,12/15/2012 09:20:00 PM,010XX N AVERS AVE,2110,NARCOTICS,POS: HYPODERMIC NEEDLE,STREET,true,false,1112,011,27,23,18,1150527,1906726,2012,02/10/2018 03:50:01 PM
-87.71499528,41.905486978,7914608,HT144546,02/01/2011 10:40:00 AM,035XX W EVERGREEN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,false,1422,014,26,23,26,1152571,1908756,2011,02/04/2016 06:33:39 AM
-87.769843416,41.944929382,11157359,JA521553,11/21/2017 08:00:00 PM,057XX W EDDY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1633,016,36,15,07,1137546,1923026,2017,07/14/2019 04:04:41 PM
-87.542971282,41.740467511,8725673,HV401807,07/26/2012 07:20:00 PM,085XX S MACKINAW AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0424,004,10,46,26,1199952,1849008,2012,02/04/2016 06:33:39 AM
-87.775368685,41.913663933,5366098,HN217631,03/10/2007 04:10:00 AM,018XX N AUSTIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2513,025,29,25,08B,1136117,1911623,2007,02/28/2018 03:56:25 PM
-87.548034228,41.751062295,3611421,HK703719,10/22/2004 09:56:21 PM,079XX S SOUTH SHORE DR,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,0422,004,7,46,17,1198535,1852856,2004,02/28/2018 03:56:25 PM
-87.660245336,41.989297472,3523770,HK596895,09/01/2004 07:30:00 AM,059XX N BROADWAY,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,2013,020,48,77,08B,1167235,1939409,2004,02/28/2018 03:56:25 PM
-87.632282306,41.794168488,6694489,HR108014,01/06/2009 07:48:38 AM,002XX W GARFIELD BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0711,007,3,68,07,1175418,1868365,2009,02/28/2018 03:56:25 PM
-87.615880848,41.790716455,5721401,HN523030,08/11/2007 03:45:00 PM,057XX S DR MARTIN LUTHER KING JR DR,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0234,002,20,40,04B,1179901,1867144,2007,02/28/2018 03:56:25 PM
-87.647793064,41.755054371,11128533,JA484451,10/24/2017 05:30:00 PM,076XX S SANGAMON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0621,006,17,71,14,1171302,1854078,2017,02/10/2018 03:50:01 PM
-87.701967718,41.925734371,4313323,HL623304,09/20/2005 02:30:00 AM,024XX N MILWAUKEE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,false,true,1414,014,35,22,09,1156063,1916160,2005,02/10/2018 03:50:01 PM
-87.732731458,41.785379538,10698052,HZ453305,09/28/2016 02:40:00 PM,059XX S KOSTNER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0813,008,13,65,03,1148049,1864955,2016,02/10/2018 03:50:01 PM
-87.747203914,41.919656982,2546632,HJ116142,01/09/2003 11:15:00 AM,048XX W SHAKESPEARE AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,2522,025,31,19,07,1143768,1913858,2003,02/28/2018 03:56:25 PM
-87.801460348,41.923548994,11196786,JB106406,01/05/2018 05:00:00 PM,070XX W GRAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL, PRIVATE, BUILDING,false,false,2512,025,36,18,14,1128993,1915180,2018,05/04/2018 03:51:04 PM
-87.627915459,41.884650262,12054144,JD236379,05/19/2020 07:56:00 AM,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,false,false,0111,001,42,32,26,1176338,1901346,2020,05/26/2020 03:49:34 PM
-87.615013596,41.818463915,4633975,HM222816,03/09/2006 06:00:00 PM,004XX E 42ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0213,002,3,38,14,1180053,1877257,2006,02/28/2018 03:56:25 PM
-87.63062942,41.872910562,8076618,HT309633,05/22/2011 09:30:00 PM,007XX S CLARK ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0131,001,2,32,06,1175634,1897062,2011,02/04/2016 06:33:39 AM
-87.717658167,41.902855842,1785500,G598567,10/05/2001 07:50:00 PM,036XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,2535,025,,,18,1151853,1907792,2001,08/17/2015 03:03:40 PM
-87.620244029,41.706987456,2574049,HJ161828,02/02/2003 08:28:26 PM,103XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0512,005,9,49,06,1178964,1836624,2003,02/10/2018 03:50:01 PM
-87.618919216,41.809347098,12003849,JD179351,03/09/2020 10:40:00 AM,003XX E 47TH ST,1821,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,SIDEWALK,true,false,0215,002,3,38,18,1179016,1873926,2020,03/18/2020 03:52:17 PM
-87.656165518,41.955670737,6784685,HR198706,03/04/2009 03:30:00 PM,040XX N KENMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2322,019,46,3,14,1168441,1927164,2009,02/28/2018 03:56:25 PM
-87.64465454,41.946458557,8917001,HV589707,11/26/2012 12:00:00 PM,035XX N PINE GROVE AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,1925,019,46,6,06,1171599,1923832,2012,02/10/2018 03:50:01 PM
-87.617499268,41.710447449,5841999,HN643820,10/12/2007 01:00:00 PM,101XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,SCHOOL, PUBLIC, BUILDING,false,false,0511,005,9,49,08B,1179703,1837891,2007,02/28/2018 03:56:25 PM
-87.686233016,41.873668176,2404937,HH711046,10/13/2002 06:50:00 AM,006XX S WESTERN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1135,011,2,28,03,1160488,1897219,2002,02/28/2018 03:56:25 PM
-87.667817202,41.882366476,11179156,JA551343,12/15/2017 09:00:00 PM,016XX W WARREN BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,012,27,28,06,1165479,1900427,2017,05/04/2018 03:51:04 PM
-87.693022138,41.809608431,6168835,HP258300,04/02/2008 12:00:00 AM,046XX S FAIRFIELD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0912,009,12,58,14,1158813,1873862,2008,02/28/2018 03:56:25 PM
-87.655128655,41.786879599,5229966,HN112279,01/08/2007 01:25:00 AM,012XX W 59TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0713,007,16,67,08A,1169209,1865659,2007,02/28/2018 03:56:25 PM
-87.624437861,41.808508608,2834424,HJ495841,07/15/2003 06:00:00 AM,047XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0231,002,3,38,07,1177514,1873608,2003,02/28/2018 03:56:25 PM
-87.736415804,41.885364284,4395568,HL681374,10/18/2005 06:50:00 PM,044XX W FULTON ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,1113,011,28,26,04B,1146791,1901382,2005,02/28/2018 03:56:25 PM
-87.693334867,41.764535195,2373114,HH660191,09/19/2002 02:00:00 PM,028XX W 71ST ST,0460,BATTERY,SIMPLE,PARK PROPERTY,true,false,0831,008,18,66,08B,1158850,1857437,2002,02/28/2018 03:56:25 PM
-87.718689373,41.928234531,4295132,HL605588,09/11/2005 03:00:00 PM,036XX W WRIGHTWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2524,025,35,22,03,1151506,1917038,2005,02/28/2018 03:56:25 PM
-87.610836736,41.652577117,10828717,JA130047,01/25/2017 10:24:00 PM,004XX E 133RD ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0533,005,9,54,04B,1181699,1816819,2017,02/14/2017 03:49:42 PM
-87.689160336,41.995923202,7399159,HS200761,03/10/2010 02:00:00 PM,023XX W ROSEMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,2413,024,50,2,14,1159356,1941763,2010,02/10/2018 03:50:01 PM
-87.683327303,41.7678792,3888615,HL250183,03/17/2005 12:20:00 PM,069XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,false,false,0832,008,17,66,14,1161571,1858676,2005,02/28/2018 03:56:25 PM
-87.670671651,41.734908156,10675659,HZ427907,09/10/2016 03:00:00 AM,087XX S WINCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2221,022,21,71,14,1165116,1846688,2016,02/10/2018 03:50:01 PM
-87.772818639,41.964060153,7189187,HR589827,10/15/2009 12:01:00 AM,058XX W WILSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,false,false,1622,016,38,15,07,1136691,1929992,2009,02/28/2018 03:56:25 PM
-87.675276085,41.884097169,9491701,HX145908,02/10/2014 09:00:00 AM,019XX W MAYPOLE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1223,012,27,28,05,1163443,1901042,2014,02/10/2018 03:50:01 PM
-87.695098911,41.934291304,1409244,G125416,03/04/2001 10:24:38 AM,029XX N WASHTENAW AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1411,014,,,08B,1157909,1919292,2001,08/17/2015 03:03:40 PM
-87.674030042,41.853121148,8525763,HV203547,03/18/2012 03:20:00 PM,019XX W 21ST PL,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1223,012,25,31,06,1163869,1889757,2012,02/10/2018 03:50:01 PM
-87.649315981,41.799721323,11425422,JB407732,08/25/2018 06:25:00 AM,009XX W 52ND ST,1020,ARSON,BY FIRE,RESIDENCE,false,false,0934,009,20,61,09,1170757,1870351,2018,09/01/2018 04:13:03 PM
-87.662046711,41.989044577,3409702,HK468701,07/01/2004 10:30:00 PM,012XX W ROSEDALE AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,2013,020,48,77,06,1166746,1939313,2004,02/28/2018 03:56:25 PM
-87.695107448,41.979493989,5572887,HN380028,06/01/2007 09:00:00 PM,026XX W BALMORAL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2011,020,40,4,06,1157784,1935764,2007,02/28/2018 03:56:25 PM
-87.622493441,41.672326754,7823422,HS634033,11/26/2010 06:04:00 PM,122XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0523,005,9,53,15,1178454,1823989,2010,02/04/2016 06:33:39 AM
-87.691153739,41.851961298,6467207,HP539697,08/28/2008 12:48:10 PM,026XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CAR WASH,true,false,1023,010,28,30,18,1159207,1889299,2008,02/28/2018 03:56:25 PM
-87.739880964,41.779472549,3694863,HK798361,12/09/2004 01:01:00 AM,062XX S KILPATRICK AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0813,008,13,64,26,1146114,1862789,2004,02/28/2018 03:56:25 PM
-87.786256599,41.923779428,1447412,G174658,03/27/2001 05:00:00 PM,064XX W FULLERTON AV,0810,THEFT,OVER $500,OTHER,true,false,2512,025,,,06,1133130,1915290,2001,08/17/2015 03:03:40 PM
-87.635801625,41.781761037,3220025,HK235063,03/12/2004 11:00:00 AM,004XX W 62ND ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0711,007,20,68,26,1174495,1863836,2004,02/10/2018 03:50:01 PM
-87.702891376,41.844542724,2827451,HJ487172,07/11/2003 03:11:00 PM,031XX W 26TH ST,0820,THEFT,$500 AND UNDER,STREET,true,false,1033,010,12,30,06,1156029,1886572,2003,02/28/2018 03:56:25 PM
-87.643013039,41.874363279,5736644,HN545111,08/22/2007 11:23:00 PM,006XX W HARRISON ST,0820,THEFT,$500 AND UNDER,OTHER COMMERCIAL TRANSPORTATION,false,false,0131,001,2,28,06,1172257,1897564,2007,02/28/2018 03:56:25 PM
-87.7162289,41.892587457,8005445,HT236825,04/06/2011 10:33:00 AM,006XX N CENTRAL PARK AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1121,011,27,23,18,1152269,1904053,2011,02/10/2018 03:50:01 PM
-87.774241761,41.777811713,3338648,HK358236,05/11/2004 05:35:00 PM,061XX W 63RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,DRUG STORE,false,false,0812,008,13,64,26,1136746,1862121,2004,02/28/2018 03:56:25 PM
-87.551288344,41.731446259,9759537,HX409611,08/30/2014 04:00:00 PM,090XX S COMMERCIAL AVE,0810,THEFT,OVER $500,STREET,false,false,0424,004,10,46,06,1197712,1845700,2014,02/10/2018 03:50:01 PM
-87.69248835,42.004114027,2933949,HJ618920,09/09/2003 07:30:00 AM,067XX N CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2412,024,50,2,05,1158429,1944741,2003,02/28/2018 03:56:25 PM
-87.607008355,41.751255399,5197458,HM625036,09/26/2006 09:25:06 PM,007XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0624,006,6,69,18,1182442,1852785,2006,02/28/2018 03:56:25 PM
-87.601909996,41.7458305,7481245,HS281629,04/29/2010 08:30:00 AM,009XX E 82ND ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0631,006,8,44,26,1183850,1850820,2010,02/10/2018 03:50:01 PM
-87.75008517,41.933313211,8448746,HV126712,01/21/2012 06:10:00 PM,049XX W GEORGE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2521,025,31,19,14,1142950,1918829,2012,02/10/2018 03:50:01 PM
-87.753803929,41.924029111,1696963,G472207,08/09/2001 05:20:00 PM,051XX W FULLERTON AV,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,2522,025,,,04A,1141961,1915439,2001,08/17/2015 03:03:40 PM
-87.627560076,41.872894484,7917971,HT148800,01/15/2011 03:35:00 AM,007XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0132,001,2,32,11,1176470,1897063,2011,02/04/2016 06:33:39 AM
-87.649408778,41.834785463,6574399,HP646630,10/25/2008 04:00:00 AM,009XX W 33RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0924,009,11,60,18,1170630,1883128,2008,02/10/2018 03:50:01 PM
-87.665792659,41.747528444,5749979,HN554918,08/15/2007 09:00:00 PM,080XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0611,006,21,71,14,1166412,1851297,2007,02/28/2018 03:56:25 PM
-87.572342378,41.752606251,11612783,JC173032,03/04/2019 08:00:00 AM,078XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0414,004,8,43,08B,1191897,1853359,2019,03/11/2019 04:05:52 PM
-87.709650307,41.859036393,11489251,JB492224,10/27/2018 11:19:00 AM,033XX W 16TH ST,1680,GAMBLING,OTHER,SIDEWALK,true,false,1021,010,24,29,19,1154149,1891840,2018,11/03/2018 04:10:06 PM
-87.6269207,41.843922218,6512037,HP586551,09/22/2008 02:55:00 PM,027XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,2113,001,3,35,26,1176731,1886507,2008,02/10/2018 03:50:01 PM
-87.704685961,41.83255188,6897073,HR303951,05/05/2009 08:30:00 AM,033XX S KEDZIE AVE,0810,THEFT,OVER $500,STREET,false,false,1032,010,22,30,06,1155572,1882199,2009,02/28/2018 03:56:25 PM
-87.604600275,41.727304299,7410337,HS213151,03/17/2010 10:00:00 PM,092XX S COTTAGE GROVE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,0633,006,8,44,03,1183173,1844063,2010,02/10/2018 03:50:01 PM
-87.624360254,41.705330654,4210259,HL539417,08/10/2005 12:05:00 AM,0000X W 104TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0512,005,34,49,08A,1177845,1836011,2005,02/28/2018 03:56:25 PM
-87.723447017,41.803215158,2791563,HJ416771,06/09/2003 04:25:00 AM,049XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),RESTAURANT,true,false,0821,008,14,57,18,1150535,1871472,2003,02/10/2018 03:50:01 PM
-87.762283235,41.908146806,1725807,G513142,08/27/2001 09:40:00 PM,015XX N LOTUS AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2532,025,,,14,1139692,1909636,2001,08/17/2015 03:03:40 PM
-87.717766507,41.840674411,5977698,HN769878,12/20/2007 09:45:00 PM,037XX W 28TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,1031,010,22,30,26,1151986,1885133,2007,02/28/2018 03:56:25 PM
-87.636574918,41.734355185,10177571,HY362981,07/28/2015 08:15:00 PM,005XX W 88TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2223,022,21,71,06,1174424,1846560,2015,02/10/2018 03:50:01 PM
-87.66890564,41.896047331,7552990,HS357010,06/12/2010 07:00:00 PM,016XX W CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1322,012,1,24,07,1165144,1905410,2010,02/10/2018 03:50:01 PM
-87.681051227,41.852093721,5397578,HN239438,03/21/2007 06:10:00 PM,022XX W CERMAK RD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1034,010,25,31,24,1161959,1889368,2007,02/28/2018 03:56:25 PM
-87.713708878,41.849297027,5544989,HN356730,05/21/2007 07:20:00 PM,023XX S DRAKE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1024,010,22,30,11,1153069,1888283,2007,02/28/2018 03:56:25 PM
-87.665119726,41.989243623,2639811,HJ243821,03/17/2003 03:00:00 PM,059XX N GLENWOOD AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2013,020,48,77,08B,1165910,1939379,2003,02/28/2018 03:56:25 PM
-87.688162342,41.943552694,2680883,HJ299687,04/14/2003 12:10:00 PM,034XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1913,019,47,5,06,1159771,1922681,2003,02/28/2018 03:56:25 PM
-87.642104956,41.683626814,5020806,HM476215,07/14/2006 11:20:00 PM,116XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0524,005,34,53,18,1173063,1828063,2006,02/28/2018 03:56:25 PM
-87.630931259,41.874517792,3354443,HK400815,05/31/2004 12:00:00 AM,001XX W HARRISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0131,001,2,32,06,1175547,1897647,2004,02/28/2018 03:56:25 PM
-87.682873443,41.962306982,3118243,HK104464,01/02/2004 08:30:00 PM,021XX W AGATITE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1911,019,47,4,07,1161158,1929526,2004,02/28/2018 03:56:25 PM
-87.734245871,41.962303896,9718609,HX368294,07/27/2014 08:00:00 PM,044XX N TRIPP AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1722,017,45,16,26,1147186,1929423,2014,02/10/2018 03:50:01 PM
-87.741528537,41.754592961,6862912,HR266795,04/13/2009 09:00:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0833,008,13,65,06,1145727,1853720,2009,02/28/2018 03:56:25 PM
-87.767610371,41.935571579,11997938,JD172191,03/02/2020 09:00:00 PM,030XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2514,025,31,19,06,1138176,1919620,2020,03/09/2020 03:52:05 PM
-87.658119088,41.857924463,3718096,HK823391,12/22/2004 07:10:00 PM,012XX W 18TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1222,012,25,31,04B,1168190,1891541,2004,02/28/2018 03:56:25 PM
-87.525274478,41.702684248,8299702,HT533490,10/07/2011 05:45:00 PM,040XX E 106TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0432,004,10,52,06,1204911,1835285,2011,02/04/2016 06:33:39 AM
-87.690811173,41.860883709,2874376,HJ542488,08/04/2003 10:00:00 AM,015XX S ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1023,010,28,29,06,1159276,1892551,2003,02/28/2018 03:56:25 PM
-87.634352524,41.817274206,10691677,HZ446108,09/22/2016 10:00:00 AM,003XX W 42ND PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0925,009,3,37,06,1174785,1876780,2016,02/10/2018 03:50:01 PM
-87.66363196,41.759030974,7421511,HS223939,03/24/2010 05:20:00 PM,074XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0735,007,17,67,18,1166969,1855493,2010,02/10/2018 03:50:01 PM
-87.623673511,41.794343405,6916682,HR320597,05/13/2009 04:00:00 PM,0000X E GARFIELD BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,0233,002,20,40,06,1177765,1868448,2009,02/28/2018 03:56:25 PM
-87.53597039,41.688214048,8002174,HT233974,04/04/2011 01:35:00 PM,036XX E 114TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SCHOOL, PUBLIC, BUILDING,true,false,0433,004,10,52,18,1202039,1829985,2011,02/10/2018 03:50:01 PM
-87.629268148,41.903931334,8487253,HV164255,02/19/2012 02:00:00 AM,0000X W DIVISION ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,false,false,1824,018,42,8,11,1175912,1908369,2012,02/10/2018 03:50:01 PM
-87.684228195,41.771965065,8632605,HV306798,05/28/2012 07:10:00 AM,024XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0832,008,15,66,08B,1161314,1860163,2012,02/04/2016 06:33:39 AM
-87.750873571,41.945218904,4274902,HL591865,09/04/2005 08:30:00 PM,049XX W EDDY ST,0460,BATTERY,SIMPLE,STREET,false,true,1634,016,38,15,08B,1142706,1923166,2005,02/28/2018 03:56:25 PM
-87.646768334,41.762482564,10272362,HY460469,10/10/2015 11:00:00 PM,072XX S PEORIA ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0733,007,17,68,06,1171560,1856787,2015,10/17/2015 03:55:01 PM
-87.649245116,41.764303087,11879247,JC495010,10/04/2019 12:00:00 PM,071XX S MORGAN ST,0460,BATTERY,SIMPLE,SCHOOL, PRIVATE, BUILDING,false,false,0733,007,6,68,08B,1170879,1857445,2019,11/06/2019 03:54:39 PM
-87.729951602,41.812409925,9502953,HX157929,02/13/2014 10:00:00 AM,044XX S TRIPP AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0815,008,14,57,06,1148738,1874810,2014,02/04/2016 06:33:39 AM
-87.765064273,41.909384533,6281775,HP365349,05/30/2008 03:11:00 PM,055XX W NORTH AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,2532,025,37,25,08B,1138932,1910082,2008,02/28/2018 03:56:25 PM
-87.585848982,41.751503891,6215423,HP303421,04/27/2008 05:50:19 AM,015XX E 79TH ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,false,false,0411,004,5,45,03,1188215,1852925,2008,02/28/2018 03:56:25 PM
-87.633585155,41.903867163,11030855,JA363350,07/25/2017 07:55:00 PM,001XX W DIVISION ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1821,018,43,8,06,1174737,1908336,2017,02/10/2018 03:50:01 PM
-87.690895775,41.776813296,6309254,HP397748,06/16/2008 03:16:00 AM,064XX S WASHTENAW AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,0825,008,15,66,03,1159482,1861916,2008,02/28/2018 03:56:25 PM
-87.627625722,41.707109866,4758279,HM367028,05/22/2006 09:30:00 PM,001XX W 103RD ST,0560,ASSAULT,SIMPLE,STREET,true,false,0512,005,34,49,08A,1176948,1836652,2006,02/28/2018 03:56:25 PM
-87.616989011,41.770226275,4506522,HL812709,12/27/2005 12:15:00 AM,068XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0322,003,20,69,08B,1179661,1859675,2005,02/28/2018 03:56:25 PM
-87.694994581,41.747227859,7754316,HS562721,10/13/2010 03:00:00 AM,080XX S FRANCISCO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0835,008,18,70,26,1158444,1851127,2010,02/10/2018 03:50:01 PM
-87.634672572,41.909924812,11166879,JA534759,12/02/2017 11:30:00 PM,015XX N WELLS ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1821,018,43,8,06,1174423,1910541,2017,02/10/2018 03:50:01 PM
-87.697924887,41.932095135,2871406,HJ506146,07/20/2003 12:40:00 AM,028XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,true,false,1411,014,35,21,14,1157146,1918486,2003,02/28/2018 03:56:25 PM
-87.726467148,41.844227884,4563712,HL768437,12/02/2005 07:41:00 PM,040XX W 26TH ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,TAVERN/LIQUOR STORE,true,false,1013,010,22,30,22,1149606,1886411,2005,02/28/2018 03:56:25 PM
-87.643741739,41.833884391,9278197,HW423009,04/09/2013 01:04:00 PM,033XX S UNION AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0915,009,11,60,06,1172177,1882812,2013,02/10/2018 03:50:01 PM
